연번,정류소아이디(ID),정류소명,경도,위도,데이터기준일자
1811,16002,하중전,127.9586712,35.18784445,2021-09-09
1812,9055,하촌,128.2806069,35.22841088,2021-09-09
1813,9054,하촌,128.2809395,35.22843214,2021-09-09
1814,9057,하촌,128.2779925,35.21911483,2021-09-09
1815,5043,하촌,128.2093436,35.21258636,2021-09-09
1816,9070,하촌,128.2779306,35.2190186,2021-09-09
1817,38001,하촌1,128.0981384,35.21108299,2021-09-09
1818,38002,하촌1,128.0985853,35.21082883,2021-09-09
1819,40001,하촌2,128.0924864,35.21299531,2021-09-09
1820,40002,하촌2,128.0923889,35.21288803,2021-09-09
1821,15021,하촌경로당,127.9641544,35.19707317,2021-09-09
1822,15047,하촌경로당,127.9642529,35.19704309,2021-09-09
1823,2099,학산암입구,128.0242563,35.13464843,2021-09-09
1824,2100,학산암입구,128.0242162,35.1347344,2021-09-09
1825,1111,한국국제대,128.2024758,35.17020962,2021-09-09
1826,1112,한국국제대,128.202496,35.17027251,2021-09-09
1827,49018,한국남동발전/LH1단지,128.1475776,35.18054604,2021-09-09
1828,49017,한국남동발전/LH1단지,128.14759,35.1808411,2021-09-09
1829,49028,한국산업기술시험원/혁신탑마트,128.1443294,35.1770691,2021-09-09
1830,49027,한국산업기술시험원/혁신탑마트,128.1449314,35.1769211,2021-09-09
1831,49029,한국세라믹기술원,128.1341285,35.17649748,2021-09-09
1832,49030,한국세라믹기술원,128.1343344,35.17630402,2021-09-09
1833,49024,한국승강기안전공단,128.1381075,35.17726456,2021-09-09
1834,49023,한국승강기안전공단,128.1370816,35.17710745,2021-09-09
1835,35015,한국전력,128.1219334,35.18033793,2021-09-09
1836,35014,한국전력/진주상공회의소,128.1205335,35.17992052,2021-09-09
1837,16051,한샘,127.9237008,35.18981747,2021-09-09
1838,16050,한샘,127.923794,35.1898055,2021-09-09
1839,10064,한실,128.2245524,35.23735036,2021-09-09
1840,10097,한실,128.2245535,35.23742696,2021-09-09
1841,10102,한실입구,128.2303945,35.23666697,2021-09-09
1842,10103,한실입구,128.2303846,35.23674143,2021-09-09
1843,49042,한일병원,128.1295942,35.16811722,2021-09-09
1844,49041,한일병원,128.1293396,35.16796186,2021-09-09
1845,35016,한전사거리,128.1240259,35.18042443,2021-09-09
1846,35017,한전사거리,128.1236886,35.18004451,2021-09-09
1847,19009,한주럭키타운아파트,128.0923228,35.17617421,2021-09-09
1848,19010,한주럭키타운아파트,128.0926443,35.17599781,2021-09-09
1849,42011,한주파크맨션,128.0732128,35.1810769,2021-09-09
1850,42044,한주파크맨션,128.0729437,35.18086072,2021-09-09
1851,14012,함박,128.02313,35.22583426,2021-09-09
1852,14013,함박,128.0230068,35.22563926,2021-09-09
1853,3054,함촌,128.0896639,35.12829938,2021-09-09
1854,3053,함촌,128.0895087,35.12813294,2021-09-09
1855,3027,함촌경로당,128.0853758,35.12671216,2021-09-09
1856,3028,함촌경로당,128.0853413,35.12659305,2021-09-09
1857,3026,함촌삼거리,128.0901322,35.12655906,2021-09-09
1858,3025,함촌삼거리,128.0902097,35.12640063,2021-09-09
1859,12028,해룡사,128.0655632,35.27972601,2021-09-09
1860,12027,해룡사,128.0655628,35.27948266,2021-09-09
1861,12072,현동,128.0867139,35.24398871,2021-09-09
1862,12073,현동,128.0866968,35.24391197,2021-09-09
1863,11034,현지/이편한세상/두산위브,128.1506045,35.22004123,2021-09-09
1864,11033,현지/이편한세상/두산위브,128.1504958,35.22011663,2021-09-09
1865,12146,혈암,128.0779401,35.26182416,2021-09-09
1866,12147,혈암,128.0777119,35.26202447,2021-09-09
1867,12141,혈암1,128.0691734,35.2544753,2021-09-09
1868,12142,혈암1,128.0688205,35.25437927,2021-09-09
1869,12144,혈암2,128.0737018,35.26041978,2021-09-09
1870,12145,혈암2,128.0737828,35.2607255,2021-09-09
1871,12143,혈암회관,128.0707909,35.25799406,2021-09-09
1872,12149,혈암회관,128.0704592,35.25803357,2021-09-09
1873,48011,호탄대경아파트,128.1151259,35.16436667,2021-09-09
1874,48012,호탄대경아파트,128.1151832,35.16454415,2021-09-09
1875,4014,홍정,128.1716743,35.1289279,2021-09-09
1876,4013,홍정,128.1717718,35.1290306,2021-09-09
1877,4052,홍정1,128.1716474,35.1322179,2021-09-09
1878,14087,홍지소류지,128.0365109,35.27845075,2021-09-09
1879,14088,홍지소류지,128.0359954,35.27853628,2021-09-09
1880,14050,홍지회관,128.0386772,35.27724246,2021-09-09
1881,14051,홍지회관,128.0387577,35.27730486,2021-09-09
1882,3128,화개천,128.1060166,35.13035815,2021-09-09
1883,8036,화광,128.3122109,35.20966615,2021-09-09
1884,8037,화광,128.3122838,35.20976225,2021-09-09
1885,8038,화광종점,128.3100697,35.21241118,2021-09-09
1886,8070,화광종점,128.3100732,35.21212049,2021-09-09
1887,3004,화동,128.0979198,35.13645722,2021-09-09
1888,3003,화동,128.0975945,35.13552055,2021-09-09
1889,3116,화동회관입구,128.1012477,35.13222918,2021-09-09
1890,48022,화물차공영차고지,128.115739,35.16144081,2021-09-09
1891,48005,화물차공영차고지,128.1167282,35.16154211,2021-09-09
1892,48020,화물차공영차고지입구,128.116488,35.16103734,2021-09-09
1893,48021,화물차공영차고지입구,128.1166948,35.16110979,2021-09-09
1894,35037,화물터미널,128.1226988,35.18190811,2021-09-09
1895,35038,화물터미널,128.1225404,35.1819659,2021-09-09
1896,3126,화원,128.0973233,35.13535832,2021-09-09
1897,3079,화원입구,128.0962147,35.13182642,2021-09-09
1898,16041,효남,127.9437016,35.18050365,2021-09-09
1899,16040,효남,127.9435868,35.1805406,2021-09-09
1900,16101,효남1,127.9425997,35.18395075,2021-09-09
1901,16100,효남1,127.9424369,35.18410975,2021-09-09
1902,16083,효동,127.9400869,35.19144894,2021-09-09
1903,16084,효동,127.9399965,35.19146541,2021-09-09
1904,41008,휴먼시아3단지/평거주공1단지,128.0582765,35.17106189,2021-09-09
1905,41007,휴먼시아3단지/평거주공1단지,128.057752,35.17039951,2021-09-09
1906,41005,휴먼시아4단지/평거주공2단지,128.0555725,35.16907557,2021-09-09
1907,41006,휴먼시아4단지/평거주공2단지,128.0552439,35.1691235,2021-09-09
1908,41014,희망교/평거탑마트,128.0617523,35.17161732,2021-09-09
1909,41015,희망교/평거탑마트,128.0621754,35.17080695,2021-09-09
1910,39032,힐스테이트초전,128.1063786,35.21216388,2021-09-09
1911,39033,힐스테이트초전,128.1062424,35.21224624,2021-09-09
